user_id,tenant_company,tenant_first_name,tenant_name,owner_name,owner_email,tenant_gender,tenant_address,num_lot,monthly_rent,rent_balance,overdue_days,next_revision,end_date,nature,Départ
1,GROUPE LECOQ & DURET SA,Nicolas,CIRETTE,Christophe DESASSIS,christophedesassis@gmail.com,F,7 Rue de Metz,2,2230,0,0,12/22/2016,12/22/2018,Commercial 3 ans,12/22/2015
1,DANISCO FRANCE SAS - GROUPE DUPONT,Catalin Adrian,BRASSEUR,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,4,2080,0,0,7/21/2017,7/21/2018,Commercial 3 ans,7/21/2015
1,ASSOCIATION NATIONALE CENTAURE,Nathalie,RAYE,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,6,810,0,0,10/1/2017,9/22/2019,Commercial 3 ans,9/22/2016
1,ADH EXPERTS,Julie,MALLET,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,8,4960,0,0,7/18/2017,7/18/2019,Commercial 3 ans,7/18/2016
1,SMTG,Sebastien,CARRUS,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,9,2090,0,0,6/1/2017,6/1/2018,Commercial 3 ans,6/1/2015
1,CHROME,Maryline,MORCANT,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,10,2130,0,0,11/20/2017,11/20/2017,Commercial 3 ans,11/20/2014
1,SIGÉBÈNE,Gilles,CAMMAS,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,11,220,0,0,12/28/2017,12/28/2019,Commercial 3 ans,12/28/2016
1,DARMIGNY EMBALLAGE,Jean-François,LASSERRE,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,12,2460,0,0,9/15/2017,9/15/2017,Commercial 3 ans,9/15/2014
1,SAPHYMO,Bernard,LATREUILLE,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,13,4160,0,0,3/15/2018,3/15/2018,Commercial 3 ans,3/15/2015
1,INTERMARCHÉ,Brigitte,MAHE,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,14,1070,0,0,8/1/2017,8/1/2018,Commercial 3 ans,8/1/2015
1,MINOTERIES VIRON,William,BRENAC,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,15,3530,0,0,12/30/2017,12/30/2019,Commercial 3 ans,12/30/2016
1,bouchara - op,Olivier,FORNIER,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,16,2580,0,0,7/10/2017,7/10/2018,Commercial 3 ans,7/10/2015
1,inconnu,François,CHARRIER,Philippe SARWATKA,philippesarwatka@gmail.com,F,7 RUE GASSENDI,17,390,0,0,3/4/2018,3/4/2019,Commercial 3 ans,3/4/2016
1,SA SOFIBRA,Bertrand,GUILLEMIER,Bernard MIGRAINE,bernardmigraine@gmail.com,F,7 ter rue du Gle Larminat,11,1740,0,0,9/4/2017,9/4/2017,Commercial 3 ans,9/4/2014
1,SYNERGIE FINANCE GESTION,Françoise,LESCANNE,Luc FRENE,lucfrene@gmail.com,F,74 Rue d'Alleray,2,4490,0,0,9/14/2017,9/14/2019,Commercial 3 ans,9/14/2016
1,CAPIC,Michaela,GUERIN,Luc FRENE,lucfrene@gmail.com,F,74 Rue d'Alleray,3,4310,0,0,1/1/2018,1/1/2020,Commercial 3 ans,1/1/2017
1,FACET INGENIERIE,Valérie,DAVID,Luc FRENE,lucfrene@gmail.com,F,74 Rue d'Alleray,5,1530,0,0,9/1/2017,9/1/2019,Commercial 3 ans,9/1/2016
1,FURIC,Stephane,MASSON,Luc FRENE,lucfrene@gmail.com,F,74 Rue d'Alleray,7,2050,0,0,11/1/2017,11/1/2018,Commercial 3 ans,11/1/2015
1,SCP GESTIN LE GALL ET ASSOCIÉS,Philippe,THIBAUT DE MENONVILLE,Luc FRENE,lucfrene@gmail.com,F,74 Rue d'Alleray,9,4630,0,0,1/1/2018,1/1/2018,Commercial 3 ans,1/1/2015
1,SAS LAGADEC,Christian,LEMAIRE,Luc FRENE,lucfrene@gmail.com,F,74 Rue d'Alleray,4,4820,0,0,7/1/2017,6/23/2019,Commercial 3 ans,6/23/2016
1,SARL SOCOGEC QUIMPER,Antoine,FLOC'H,Philippe GENTIL,philippegentil@gmail.com,F,8 rue Auguste Barthodli,6,1350,0,0,8/15/2017,8/15/2019,Commercial 3 ans,8/15/2016
1,CRÉDIT MUTUEL ARKEA,Guylaine,GAIN,Jacques MORVAN,jacquesmorvan@gmail.com,F,80 AVENUE PHILIPPE AUGUSTE,99,2490,0,0,11/26/2017,11/26/2017,Commercial 3 ans,11/26/2014
1,BL FINANCE,Jean-François,BONTEMPS,Veronique JEGOU GALLARDON,veroniquejegougallardon@gmail.com,F,80 rue Bonaparte,74,3210,0,0,2/18/2018,2/18/2019,Commercial 3 ans,2/18/2016
1,SECOBA,Xavier,RENOUF,Béatrice KOEDINGER,béatricekoedinger@gmail.com,F,82 RUE DAMREMONT,6,170,0,0,10/26/2017,10/26/2019,Commercial 3 ans,10/26/2016
1,SARL HUITRES DE PRAT-AR-COUM,Cyrille,RASQUINET,Béatrice KOEDINGER,béatricekoedinger@gmail.com,F,82 RUE DAMREMONT,7,840,0,0,12/18/2017,12/18/2019,Commercial 3 ans,12/18/2016
1,HOLDING SIMON,Valérie,PRENOM,Béatrice KOEDINGER,béatricekoedinger@gmail.com,F,82 RUE DAMREMONT,8,2490,0,0,1/23/2018,1/23/2018,Commercial 3 ans,1/23/2015
1,COBREDIA,Ludovic,ROUSSEAU,Béatrice KOEDINGER,béatricekoedinger@gmail.com,F,82 RUE DAMREMONT,9,20,0,0,12/11/2017,12/11/2018,Commercial 3 ans,12/11/2015
1,PODER SARL,Stéphane,GALLAIS,Béatrice KOEDINGER,béatricekoedinger@gmail.com,F,82 RUE DAMREMONT,44,4640,0,0,11/14/2017,11/14/2019,Commercial 3 ans,11/14/2016
1,TANGUY CONSEIL INVESTISSEMENT,Sabine,PICK,Béatrice KOEDINGER,béatricekoedinger@gmail.com,F,82 RUE DAMREMONT,45,290,0,0,12/18/2017,12/18/2019,Commercial 3 ans,12/18/2016
1,TH2,Amaury,COUTURIER,Christine VILLEBRUN,christinevillebrun@gmail.com,F,84 Av Gambetta,10,420,0,0,6/1/2017,6/1/2019,Commercial 3 ans,6/1/2016
1,SAS BLECON ET ASSOCIES,Emilie,MARCONOT,Valérie VIDAL DE LA BLACHE,valérievidaldelablache@gmail.com,F,84 Av Gambetta,25,3850,0,0,7/8/2017,7/8/2017,Commercial 3 ans,7/8/2014
1,urbanis,Daniel,GUIGUEN,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,2,10,0,0,9/1/2017,9/1/2019,Commercial 3 ans,9/1/2016
1,inconnu,Nicolas,CHALUS,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,3,4160,0,0,9/24/2017,9/24/2017,Commercial 3 ans,9/24/2014
1,OBESINOV,Rodica,BOURDON,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,4,2950,0,0,6/12/2017,6/12/2018,Commercial 3 ans,6/12/2015
1,GRDF,Eric,LE GRAND,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,5,3620,0,0,11/24/2017,11/24/2018,Commercial 3 ans,11/24/2015
1,ERGO SANTE,Benoît,GAUTHEY,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,6,3000,0,0,8/27/2017,8/27/2019,Commercial 3 ans,8/27/2016
1,BAMBOO DEVELOPPEMENT,Paul,ROHDE,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,7,1280,0,0,12/22/2017,12/22/2017,Commercial 3 ans,12/22/2014
1,GAXIEU INGENIERIE,Franck,RENAUDIE,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,9,1030,0,0,10/21/2017,10/21/2018,Commercial 3 ans,10/21/2015
1,GRAP'SUD UNION,Eric,HARTI,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,10,3620,0,0,10/11/2017,10/11/2019,Commercial 3 ans,10/11/2016
1,SP2L,Franck,GRESLE,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,11,3370,0,0,7/1/2017,7/1/2017,Commercial 3 ans,7/1/2014
1,AD OC,Alain,GIREAU,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,13,4070,0,0,11/1/2017,11/1/2018,Commercial 3 ans,11/1/2015
1,CCI NIMES,Bettina,BELLENGER,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,14,4790,0,0,11/20/2017,11/20/2018,Commercial 3 ans,11/20/2015
1,LOCAVERT,Christophe,THUILLIER,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,15,4340,0,0,9/13/2017,9/13/2019,Commercial 3 ans,9/13/2016
1,TRAITEUR GRAND - MAS DE BAUMES,Christian,GHIGOU,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,16,1600,0,0,8/12/2017,8/12/2019,Commercial 3 ans,8/12/2016
1,PHARMACIE DE L'UZEGE,Francois,RINGEARD,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,19,10,0,0,2/22/2018,2/22/2019,Commercial 3 ans,2/22/2016
1,LA BAMBOUSERAIE,Sylvie,SIMON,Jean-François MARCHYLLIE,jean-françoismarchyllie@gmail.com,F,85 Rue Brancion,20,4350,0,0,4/22/2017,4/22/2017,Commercial 3 ans,4/22/2014
1,FIC,Udo,PARAIN,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,2,4510,0,0,11/25/2017,11/25/2019,Commercial 3 ans,11/25/2016
1,ELB,Alain,ZACHARIE,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,3,270,0,0,6/1/2017,6/1/2018,Commercial 3 ans,6/1/2015
1,NIMOTEL,Paul-Henri,FOLIARD,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,4,3050,0,0,9/7/2017,9/7/2019,Commercial 3 ans,9/7/2016
1,BOXER HOLDING,Daniel,LUMEAU,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,5,4600,0,0,2/15/2018,2/15/2019,Commercial 3 ans,2/15/2016
1,SC METHOD SARL -TRF RETAIL,Edouard,BRASSE,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,6,3410,0,0,6/10/2017,7/1/2019,Commercial 3 ans,7/1/2016
1,LOTUS D'OR,Daniel,BIZOT,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,7,2630,0,0,6/25/2017,6/25/2018,Commercial 3 ans,6/25/2015
1,SARL FABREGA - THOMAS ET ASSOCIES,Timothée,BEAUMONT,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,9,3040,0,0,3/1/2018,3/1/2020,Commercial 3 ans,3/1/2017
1,PRO-ARCHIVES,Nicolas,FAGUER,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,10,1730,0,0,7/15/2017,7/15/2019,Commercial 3 ans,7/15/2016
1,syntony,Virginie,SAUVAGE,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,11,2630,0,0,12/28/2017,12/28/2019,Commercial 3 ans,12/28/2016
1,sillage,Xavier,BOREA,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,12,410,0,0,4/10/2017,4/10/2019,Commercial 3 ans,4/10/2016
1,EXCO TOULOUSE,Marielle,GRAVIGNY ,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,13,1330,0,0,12/14/2017,12/14/2017,Commercial 3 ans,12/14/2014
1,NAVOCAP,Jean-Christophe,LOUGE,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,14,2320,0,0,6/15/2017,6/15/2017,Commercial 3 ans,6/15/2014
1,IGREC,Hervé,GUERIN,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,16,3970,0,0,10/1/2017,10/1/2019,Commercial 3 ans,10/1/2016
1,SOCIÉTÉ GÉNÉRALE,Maurice,OORREEL,Delphine DEMANGE,delphinedemange@gmail.com,F,87 Rue Leblanc,8,1390,0,0,7/1/2017,7/1/2018,Commercial 3 ans,7/1/2015
1,SLR,Audrey,DEMONDION,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,2,3340,0,0,4/20/2017,4/20/2018,Commercial 3 ans,4/20/2015
1,RTE - SUD OUEST,Wilfried,LE CERF,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,3,3580,0,0,1/4/2018,1/4/2019,Commercial 3 ans,1/4/2016
1,COMAT AEROSPACE,Hubert,FOURNIER,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,4,1600,0,0,10/1/2017,10/1/2019,Commercial 3 ans,10/1/2016
1,KPMG,Marc,MASSON,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,6,100,0,0,9/4/2017,7/1/2019,Commercial 3 ans,7/1/2016
1,8888 (DOUBLE DOUBLE 8),Matthieu,JOZON,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,8,1090,0,0,7/10/2017,1/1/2019,Commercial 3 ans,1/1/2016
1,COIFFIDIS,Frédéric,DUPONCHEL,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,10,4540,0,0,7/15/2017,7/15/2019,Commercial 3 ans,7/15/2016
1,GROUPAMA D'OC,Francois,DORTU,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,11,2500,0,0,6/23/2017,6/23/2018,Commercial 3 ans,6/23/2015
1,CONTINENTAL FRANCE,Frédéric,DECRON LAFAYE,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,13,4060,0,0,8/17/2017,8/17/2019,Commercial 3 ans,8/17/2016
1,CERFACS,Guillaume,MONNIER,Ludovic METAYER,ludovicmetayer@gmail.com,F,9 Rue Bardinet,5,4280,0,0,1/1/2018,1/1/2019,Commercial 3 ans,1/1/2016
1,EMCI,Antoine,TOULEMONDE,Françoise FRERE,françoisefrere@gmail.com,F,9 RUE DE MEZIERES,52,660,0,0,6/15/2017,6/15/2017,Commercial 3 ans,6/15/2014
1,MANPOWER DIRECTION RÉGIONALE SUD,Denis,DELEMAZURE,Françoise FRERE,françoisefrere@gmail.com,F,9 RUE DE MEZIERES,1,4660,0,0,10/10/2017,10/10/2017,Commercial 3 ans,10/10/2014
1,CORUDO,Christophe,BALLOFFET,Françoise FRERE,françoisefrere@gmail.com,F,9 RUE DE MEZIERES,28,3800,0,0,8/18/2017,8/18/2019,Commercial 3 ans,8/18/2016
1,SCP VINCENT BAUDOIN / GENEVIEVE SAEZ,Martine,IACOMELLI,Marie-Cécile NICOLAS,marie-cécilenicolas@gmail.com,F,9 RUE PHILIBERT DELORME,100,2370,0,0,9/1/2017,9/1/2017,Commercial 3 ans,9/1/2014
1,EDF COMMERCE SUD-OUEST,Claude,NOURRY,Marco TORRIGLIA,marcotorriglia@gmail.com,F,92 rue du Dessous des Berges,15,4430,0,0,6/23/2017,6/23/2017,Commercial 3 ans,6/23/2014
1,rh partners,Romain,PRINS,Alain LOCH,alainloch@gmail.com,F,94 Rue Bobillot,2,2410,0,0,12/1/2017,12/1/2017,Commercial 3 ans,12/1/2014
1,inconnu,Eric,CHASSAGNON,Alain LOCH,alainloch@gmail.com,F,94 Rue Bobillot,29,3850,0,0,9/3/2017,9/3/2019,Commercial 3 ans,9/3/2016
1,AUSCHITZKY SAS,François,PAIX,Alain LOCH,alainloch@gmail.com,F,94 Rue Bobillot,30,4940,0,0,12/17/2017,12/17/2018,Commercial 3 ans,12/17/2015
1,ENEDIS-GRDF,Marc,ROLAND,Alain LOCH,alainloch@gmail.com,F,94 Rue Bobillot,32,4370,0,0,7/27/2017,7/27/2017,Commercial 3 ans,7/27/2014
1,TRICOIRE GESTION ET ASSOCIÉS,Agnès,ROUX,Alain LOCH,alainloch@gmail.com,F,94 Rue Bobillot,33,410,0,0,5/30/2017,5/30/2019,Commercial 3 ans,5/30/2016
1,PYRAMIS CONSULTING,Michel,WILLAME,Alain LOCH,alainloch@gmail.com,F,94 Rue Bobillot,34,30,0,0,2/1/2018,2/1/2020,Commercial 3 ans,2/1/2017
1,CABINET D'HENNEZEL DE FRANCOGNEY,Bertrand,COUE,Alain LOCH,alainloch@gmail.com,F,94 Rue Bobillot,40,520,0,0,8/7/2017,8/7/2018,Commercial 3 ans,8/7/2015
1,OMNIPLAST SARL,Antoine,DHELLEMMES,Alain LOCH,alainloch@gmail.com,F,94 Rue Bobillot,38,2960,0,0,2/1/2018,2/16/2020,Commercial 3 ans,2/16/2017
1,APAVE SUDEUROPE,Régis,DAUPHIN,Marielle ROYER,marielleroyer@gmail.com,F,GOMINOT,1,2580,0,0,10/1/2017,9/15/2018,Commercial 3 ans,9/15/2015
1,CAISSE D'EPARGNE AQUITAINE POITOU-CHARENTES,Sylvain,REPELIN,Ghalia LEVEQUE,ghalialeveque@gmail.com,M,1 BD JEAN JAURES,1,4690,0,0,9/1/2017,9/1/2017,Commercial 9 ans,9/1/2008
1,SCP SANCHEZ-ORTIZ JORDANA-GOUMARD GARRAU-MOUNET,Frédéric,EYRAUD,Olivier WISNIEWSKI,olivierwisniewski@gmail.com,M,1 Rue Frederic Mistral,1,890,0,0,10/1/2014,10/1/2020,Commercial 9 ans,10/1/2011
1,JPA-ACTUS,Betty,LAUBIE,Jean-Pierre SAMMAN,jean-pierresamman@gmail.com,F,103 RUE DU THEATRE,67,3940,0,0,11/1/2016,11/1/2016,Commercial 9 ans,11/1/2007
1,EXCO ECAF,Jean,BOISSON,Oumnia MONTANT,oumniamontant@gmail.com,M,104 Rue Ordener,1,4540,0,0,7/13/2016,7/13/2016,Commercial 9 ans,7/13/2007
1,TRATEL AFFRETEMENT,Sébastien,DELABRE,Oumnia MONTANT,oumniamontant@gmail.com,F,104 Rue Ordener,2,640,0,0,8/1/2015,8/1/2018,Commercial 9 ans,8/1/2009
1,MENEAU,Jean-Paul,LE BLANC,Oumnia MONTANT,oumniamontant@gmail.com,F,104 Rue Ordener,36,2750,0,0,4/1/2017,4/1/2019,Commercial 9 ans,4/1/2010
1,OI MANUFACTURING FRANCE,Karin,DELCOUR,Oumnia MONTANT,oumniamontant@gmail.com,F,104 Rue Ordener,37,1200,0,0,6/22/2016,6/22/2021,Commercial 9 ans,6/22/2012
1,HOLDING IRIS,Stanislas,PLEPLE,Driss LATHOUD,drisslathoud@gmail.com,M,106 BD DE COURCELLES,1,630,0,0,7/1/2017,7/1/2017,Commercial 9 ans,7/1/2008
1,EUROFINS ANALYSES POUR LE BATIMENT SUD-OUEST,Pierre,PETER,François Xavier COHEN,françoisxaviercohen@gmail.com,M,108 Avenue MOZART,1,1160,0,0,1/1/2016,1/1/2022,Commercial 9 ans,1/1/2013
1,FINANCIÈRE MONCEAU & CO,Gilles,CHARLOT,Karim RHAFES,karimrhafes@gmail.com,M,110 Rue Saint-Charles,1,3410,0,0,10/1/2016,10/1/2019,Commercial 9 ans,10/1/2010
1,ST JOHN'S,Patrick,MERCIER,Karim RHAFES,karimrhafes@gmail.com,F,110 Rue Saint-Charles,2,280,0,0,1/1/2017,1/1/2020,Commercial 9 ans,1/1/2011
1,SAS CHATEAU HAUT-BAILLY,Alexis,LEFEBVRE,Veronique CABOT,veroniquecabot@gmail.com,M,111 bis rue KARMAN,10,1960,0,0,11/10/2017,11/10/2017,Commercial 9 ans,11/10/2011
1,orange,Yves,DE FOUCHIER,Veronique CABOT,veroniquecabot@gmail.com,M,111 bis rue KARMAN,1,2880,0,0,9/1/2013,9/1/2016,Commercial 9 ans,9/1/2007
1,pro forma,Shahram,MOAL,Veronique CABOT,veroniquecabot@gmail.com,F,111 bis rue KARMAN,13,2760,0,0,9/1/2016,9/1/2018,Commercial 9 ans,9/1/2009
1,SOCIETE GENERALE,Michel,GALERA,Mohamed MAZEAU,mohamedmazeau@gmail.com,M,115 Rue Raymond Losserand,3,770,0,0,4/1/2017,3/26/2022,Commercial 9 ans,3/26/2016
1,IMPACT IMPRIMERIE,Andrés,GRIFFON,Mohamed MAZEAU,mohamedmazeau@gmail.com,M,115 Rue Raymond Losserand,5,1490,0,0,8/25/2017,8/25/2018,Commercial 9 ans,8/25/2012
1,MONTPELLIER ASSURANCES,Cathy,BENICHOU,Mohamed MAZEAU,mohamedmazeau@gmail.com,M,115 Rue Raymond Losserand,6,630,0,0,1/26/2018,1/26/2019,Commercial 9 ans,1/26/2013
1,RD SERVICES,Clara,DURIEUX,Mohamed MAZEAU,mohamedmazeau@gmail.com,M,115 Rue Raymond Losserand,7,2270,0,0,1/1/2018,12/19/2021,Commercial 9 ans,12/19/2015
1,NET-ACHETEUR.COM,Evelyne,LAMBERT,Mohamed MAZEAU,mohamedmazeau@gmail.com,M,115 Rue Raymond Losserand,8,3610,0,0,7/18/2017,7/18/2022,Commercial 9 ans,7/18/2016
1,DECATHLON,Hervé,AZNAR,Mohamed MAZEAU,mohamedmazeau@gmail.com,M,115 Rue Raymond Losserand,9,3510,0,0,5/28/2017,5/28/2020,Commercial 9 ans,5/28/2014
1,JEAN TRIAL ET CIE,Aurélie,CASSIER,Mohamed MAZEAU,mohamedmazeau@gmail.com,M,115 Rue Raymond Losserand,11,4410,0,0,11/26/2017,11/26/2021,Commercial 9 ans,11/26/2015
1,MAJI SAS,Francis,TERZAKOU,Mohamed MAZEAU,mohamedmazeau@gmail.com,M,115 Rue Raymond Losserand,30,530,0,0,9/14/2017,9/14/2022,Commercial 9 ans,9/14/2016
1,MUTUALITE FRANCAISE GRAND SUD - MFGS,Claude,THISSEN,Mohamed MAZEAU,mohamedmazeau@gmail.com,M,115 Rue Raymond Losserand,1,960,0,0,3/5/2016,3/5/2019,Commercial 9 ans,3/5/2010
1,SCP VIALLA ET DOSSA,Laurent,LEPRINCE,Frédéric ETTER,frédéricetter@gmail.com,M,117 BD DU MONTPARNASSE,1,1480,0,0,7/1/2017,7/1/2017,Commercial 9 ans,7/1/2008
1,APAVE SUDEUROPE SAS,Philippe,LE FLOCH,Laurent CHEVILLARD,laurentchevillard@gmail.com,M,12 AVENUE RENE COTY,1,790,0,0,4/1/2017,4/1/2023,Commercial 9 ans,4/1/2014
1,S'ANTONI IMMOBILIER,Alexandra,SINZ,Laurent CHEVILLARD,laurentchevillard@gmail.com,F,12 AVENUE RENE COTY,2,3930,0,0,3/1/2019,3/1/2019,Commercial 9 ans,3/1/2010
1,INFINE TRANSACTIONS,Sophie,LEDRU,Laurent CHEVILLARD,laurentchevillard@gmail.com,F,12 AVENUE RENE COTY,7,1740,0,0,7/1/2017,6/23/2019,Commercial 9 ans,6/23/2013
1,HOLDING JLH,Jean-Daniel,MIROUX,Herve MIKOLAJCZAK,hervemikolajczak@gmail.com,F,14 RUE EUGENE GIBEZ,8,2060,0,0,7/1/2017,6/23/2019,Commercial 9 ans,6/23/2013
1,HUSSER TRAITEUR,Jean-Yves,PINOT,Yann HERZ,yannherz@gmail.com,F,147 AVENUE PARMENTIER,2,960,0,0,3/1/2017,3/1/2020,Commercial 9 ans,3/1/2011
1,ETS IGUAL - MA & VA,Michel,PICARD,Roger EL BIED,rogerelbied@gmail.com,M,15 Rue Lagrange,1,930,0,0,1/1/2016,1/1/2016,Commercial 9 ans,1/1/2007
1,YVELIN SA,Jérôme,FRANCK DE PREAUMONT,Laurent BENHIDA-AIOUCH,laurentbenhida-aiouch@gmail.com,M,15 RUE M. BOKANOWSKI,1,580,0,0,7/1/2015,7/1/2021,Commercial 9 ans,7/1/2012
1,CREATIMMO,Michel,ADJEDJE,Bernard VUYLSTEKE,bernardvuylsteke@gmail.com,F,16 RUE D'ALESIA,105,680,0,0,5/1/2023,5/1/2023,Commercial 9 ans,5/1/2014
1,SERVANT,Eric,DUSSOGE,Laurent WALLYN,laurentwallyn@gmail.com,M,16 rue des martyrs,1,270,0,0,10/1/2014,10/1/2020,Commercial 9 ans,10/1/2011
1,DIADOM CARE,Isabelle,FAURE,Mathieu TOUHLALI,mathieutouhlali@gmail.com,M,16 RUE DU CHAMP DE MARS,1,870,0,0,3/1/2015,3/1/2015,Commercial 9 ans,3/1/2006
1,5 SANTE,Nelly,BLIGNIERES,Mathieu TOUHLALI,mathieutouhlali@gmail.com,F,16 RUE DU CHAMP DE MARS,2,3510,0,0,4/1/2015,4/1/2018,Commercial 9 ans,4/1/2009
1,SOCIÉTÉ FINANCIÈRE DE LA RAMADE,Bruno,DE BAGNEUX,Anne MOREL,annemorel@gmail.com,M,16 Rue du Colisee,7,4240,0,0,7/1/2017,7/1/2025,Commercial 9 ans,7/1/2016
1,MUTAC,Jean-Louis,GACHOT,Anne MOREL,annemorel@gmail.com,M,16 Rue du Colisee,1,3750,0,0,7/1/2015,7/1/2021,Commercial 9 ans,7/1/2012
1,EAOS / HERA - (HOTRAVAIL GROUP),Alexandre,DECHIN,Anne MOREL,annemorel@gmail.com,F,16 Rue du Colisee,2,1700,0,0,1/1/2014,1/1/2017,Commercial 9 ans,1/1/2008
1,SARL FRANCE INVESTISSEMENT TRANSACTION,Jean-Baptiste,ACAT-VERGNET,Anne MOREL,annemorel@gmail.com,F,16 Rue du Colisee,3,3560,0,0,1/1/2017,1/1/2020,Commercial 9 ans,1/1/2011
1,cabinet carcreff,Christophe,DEPRET,Anne MOREL,annemorel@gmail.com,F,16 Rue du Colisee,5,2150,0,0,10/1/2016,10/1/2022,Commercial 9 ans,10/1/2013
1,cabinet evolis - coaching entreprises et sportifs,Frédéric,CYMBERKEWITCH,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,1,230,0,0,3/16/2018,3/16/2018,Commercial 9 ans,3/16/2012
1,JOSSET MENGUY,Stéphane,BEAU,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,2,2470,0,0,5/1/2017,5/1/2019,Commercial 9 ans,5/1/2013
1,CENTIGON SECURITY GROUP,Suzy,COGNY,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,4,1080,0,0,6/24/2017,6/24/2022,Commercial 9 ans,6/24/2016
1,ATELIERS AGIS,Marie-Laure,JOACHIM,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,5,3380,0,0,11/1/2017,11/1/2021,Commercial 9 ans,11/1/2015
1,BRETAGNE TELECOM,Frantz,CHABANNE,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,6,2270,0,0,12/1/2017,12/15/2021,Commercial 9 ans,12/15/2015
1,BPO,Oliver,COGEZ,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,7,1790,0,0,5/24/2017,5/24/2017,Commercial 9 ans,5/24/2011
1,ABERA,Alexandre,PILLOT,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,8,10,0,0,2/1/2018,2/1/2023,Commercial 9 ans,2/1/2017
1,OUEST ASSURANCES,Sebastien,CONTENT,Roland MIALON,rolandmialon@gmail.com,M,16 Rue Jonquoy,9,980,0,0,9/18/2017,9/18/2018,Commercial 9 ans,9/18/2012
